User_Id,Email,Password,First_Name,Last_Name,Street_Address,City,State,Zipcode,Phone,Role
732,ebryant@weu.edu,password,Eileen,Bryant,3351 STARVIEW WAY,St._Louis,MO,63101,476-555-6588,student
733,hperez@weu.edu,password,Hannah,Perez,8353 D ST,Beaver,WV,25813,316-555-3911,student
734,cking@weu.edu,password,Calogero,King,4790 HOTALING PL,Hartford,CT,6101,388-555-8102,student
735,trussell@weu.edu,password,Tyler,Russell,75-69 ARDENWOOD WAY,Cleveland,OH,44101,618-555-8531,student
736,mpatterson@weu.edu,password,Mark,Patterson,46-69 LENDRUM CT,St._Louis,MO,63101,274-555-6604,student
737,mlong@weu.edu,password,Monet,Long,1710 PLYMOUTH AVE,St._Louis,MO,63101,605-555-5454,student
738,tsanders@weu.edu,password,Teresa,Sanders,7386 TUCKER AVE,Orlando,FL,32801,717-555-4205,student
739,dcampbell@weu.edu,password,Donna,Campbell,3327 ZOE ST,Hartford,CT,6101,329-555-2405,student
740,jjohnson@weu.edu,password,Jean,Johnson,27-108 40TH AVE,Sacramento,CA,94203,129-555-4170,student
741,gmorgan@weu.edu,password,Giovanni,Morgan,98-85 SAN RAMON WAY,Sacramento,CA,94203,243-555-7850,student
742,amartinez@weu.edu,password,Angela,Martinez,3110 SPEAR AVE,Aberdeen,SD,57402,543-555-8878,student
743,rrodriguez@weu.edu,password,Raquila,Rodriguez,95-63 APPAREL WAY,Los_Angeles,CA,90001,692-555-2908,student
744,bcarter@weu.edu,password,Betty,Carter,42-29 PERSHING DR,Lakes,MN,49734,651-555-5335,student
745,jbarnes@weu.edu,password,Juan,Barnes,3405 CHESLEY ST,Milwaukee,WI,53201,754-555-2494,student
746,nprice@weu.edu,password,Nathan,Price,102-31 SHIELDS ST,Boston,MA,2101,538-555-4991,student
747,rpatterson@weu.edu,password,Ruth,Patterson,27-91 CUSTOM HOUSE PL,St._Louis,MO,63101,456-555-6641,student
748,vmurphy@weu.edu,password,Vincent,Murphy,1274 25TH AVE,Chicago,IL,60002,585-555-8105,student
749,grogers@weu.edu,password,Grace,Rogers,9009 JOHN MUIR DR,"2,000,120,020",DC,20001,321-555-5941,student
750,hmurphy@weu.edu,password,Heather,Murphy,32-107 BROOKDALE AVE,Reno,NV,89501,243-555-8387,student
751,gyoung@weu.edu,password,Grace,Young,1367 ASHBURY ST,Hazard,KY,41701,666-555-5597,student
752,djohnson@weu.edu,password,Deepa,Johnson,5346 LINCOLN BLVD,"2,000,120,020",DC,20001,672-555-2393,student
753,arobinson@weu.edu,password,Amanda,Robinson,903 FORT MASON 9,Orlando,FL,32801,713-555-4858,student
754,gwhite@weu.edu,password,Gary,White,102-81 MADERA ST,Austin,TX,78701,291-555-8113,student
755,kjones@weu.edu,password,Kevin,Jones,2242 OAK GROVE ST,Huntsville,AL,35801,519-555-7758,student
756,grichardson@weu.edu,password,George,Richardson,1093 CRESTWELL WALK,Walhalla,ND,58282,593-555-6482,student
757,kjones@weu.edu,password,Katherine,Jones,3524 VERMONT ST,Des_Moines,IA,52801,489-555-9060,student
758,jmartin@weu.edu,password,Jesse,Martin,98-94 MARIPOSA ST,Oxford,NC,27565,519-555-8163,student
759,jphillips@weu.edu,password,Jose,Phillips,2118 MARTINEZ ST,Little_Rock,AR,72201,573-555-7866,student
760,zcarter@weu.edu,password,Zachary,Carter,72-20 MERCEDES WAY,Killington,VT,5751,378-555-5255,student
761,jross@weu.edu,password,Julie,Ross,89-40 SAN FERNANDO WAY,Sacramento,CA,94203,538-555-3842,student
762,ccollins@weu.edu,password,Carolyn,Collins,5958 ELGIN PARK,New_York,NY,10001,489-555-2367,student
763,lwatson@weu.edu,password,Louis,Watson,47-75 BROOKDALE AVE,Tulsa,OK,74101,706-555-8498,student
764,mgriffin@weu.edu,password,Matthew,Griffin,63-82 TULIP ALY,Livingston,NJ,7039,649-555-3326,student
765,bhill@weu.edu,password,Billy,Hill,8856 NAUMAN RD,Pittsburgh,PA,15201,519-555-2237,student
766,pperez@weu.edu,password,Presanna,Perez,7387 PEARL ST,New_York,NY,10001,174-555-5520,student
767,ohughes@weu.edu,password,Olivia,Hughes,31-99 BOARDMAN PL,Camden,SC,29020,351-555-7235,student
768,ajames@weu.edu,password,Alexander,James,75-80 MARCY PL,Miami,FL,33124,443-555-2222,student
769,abell@weu.edu,password,Aaron,Bell,28-80 WRIGHT CT,Denver,CO,80201,670-555-4599,student
770,ebryant@weu.edu,password,Eileen,Bryant,3351 STARVIEW WAY,St._Louis,MO,63101,476-555-6588,student
771,hperez@weu.edu,password,Hannah,Perez,8353 D ST,Beaver,WV,25813,316-555-3911,student
772,cking@weu.edu,password,Calogero,King,4790 HOTALING PL,Hartford,CT,6101,388-555-8102,student
773,trussell@weu.edu,password,Tyler,Russell,75-69 ARDENWOOD WAY,Cleveland,OH,44101,618-555-8531,student
774,mpatterson@weu.edu,password,Mark,Patterson,46-69 LENDRUM CT,St._Louis,MO,63101,274-555-6604,student
775,mlong@weu.edu,password,Monet,Long,1710 PLYMOUTH AVE,St._Louis,MO,63101,605-555-5454,student
776,tsanders@weu.edu,password,Teresa,Sanders,7386 TUCKER AVE,Orlando,FL,32801,717-555-4205,student
777,dcampbell@weu.edu,password,Donna,Campbell,3327 ZOE ST,Hartford,CT,6101,329-555-2405,student
778,jjohnson@weu.edu,password,Jean,Johnson,27-108 40TH AVE,Sacramento,CA,94203,129-555-4170,student
779,gmorgan@weu.edu,password,Giovanni,Morgan,98-85 SAN RAMON WAY,Sacramento,CA,94203,243-555-7850,student
780,amartinez@weu.edu,password,Angela,Martinez,3110 SPEAR AVE,Aberdeen,SD,57402,543-555-8878,student
781,rrodriguez@weu.edu,password,Raquila,Rodriguez,95-63 APPAREL WAY,Los_Angeles,CA,90001,692-555-2908,student
782,bcarter@weu.edu,password,Betty,Carter,42-29 PERSHING DR,Lakes,MN,49734,651-555-5335,student
783,jbarnes@weu.edu,password,Juan,Barnes,3405 CHESLEY ST,Milwaukee,WI,53201,754-555-2494,student
784,nprice@weu.edu,password,Nathan,Price,102-31 SHIELDS ST,Boston,MA,2101,538-555-4991,student
785,rpatterson@weu.edu,password,Ruth,Patterson,27-91 CUSTOM HOUSE PL,St._Louis,MO,63101,456-555-6641,student
786,vmurphy@weu.edu,password,Vincent,Murphy,1274 25TH AVE,Chicago,IL,60002,585-555-8105,student
787,grogers@weu.edu,password,Grace,Rogers,9009 JOHN MUIR DR,"2,000,120,020",DC,20001,321-555-5941,student
788,hmurphy@weu.edu,password,Heather,Murphy,32-107 BROOKDALE AVE,Reno,NV,89501,243-555-8387,student
789,gyoung@weu.edu,password,Grace,Young,1367 ASHBURY ST,Hazard,KY,41701,666-555-5597,student
790,djohnson@weu.edu,password,Deepa,Johnson,5346 LINCOLN BLVD,"2,000,120,020",DC,20001,672-555-2393,student
791,arobinson@weu.edu,password,Amanda,Robinson,903 FORT MASON 9,Orlando,FL,32801,713-555-4858,student
792,gwhite@weu.edu,password,Gary,White,102-81 MADERA ST,Austin,TX,78701,291-555-8113,student
793,kjones@weu.edu,password,Kevin,Jones,2242 OAK GROVE ST,Huntsville,AL,35801,519-555-7758,student
794,grichardson@weu.edu,password,George,Richardson,1093 CRESTWELL WALK,Walhalla,ND,58282,593-555-6482,student
795,kjones@weu.edu,password,Katherine,Jones,3524 VERMONT ST,Des_Moines,IA,52801,489-555-9060,student
796,jmartin@weu.edu,password,Jesse,Martin,98-94 MARIPOSA ST,Oxford,NC,27565,519-555-8163,student
797,jphillips@weu.edu,password,Jose,Phillips,2118 MARTINEZ ST,Little_Rock,AR,72201,573-555-7866,student
798,zcarter@weu.edu,password,Zachary,Carter,72-20 MERCEDES WAY,Killington,VT,5751,378-555-5255,student
799,jross@weu.edu,password,Julie,Ross,89-40 SAN FERNANDO WAY,Sacramento,CA,94203,538-555-3842,student
800,ccollins@weu.edu,password,Carolyn,Collins,5958 ELGIN PARK,New_York,NY,10001,489-555-2367,student
801,lwatson@weu.edu,password,Louis,Watson,47-75 BROOKDALE AVE,Tulsa,OK,74101,706-555-8498,student
802,mgriffin@weu.edu,password,Matthew,Griffin,63-82 TULIP ALY,Livingston,NJ,7039,649-555-3326,student
803,rmitchell@weu.edu,password,Russell,Mitchell,2515 PIXLEY ST,Montpelier,ID,83254,212-555-7522,student
804,bhill@weu.edu,password,Billy,Hill,8856 NAUMAN RD,Pittsburgh,PA,15201,519-555-2237,student
805,pperez@weu.edu,password,Presanna,Perez,7387 PEARL ST,New_York,NY,10001,174-555-5520,student
806,ohughes@weu.edu,password,Olivia,Hughes,31-99 BOARDMAN PL,Camden,SC,29020,351-555-7235,student
807,ajames@weu.edu,password,Alexander,James,75-80 MARCY PL,Miami,FL,33124,443-555-2222,student
808,abell@weu.edu,password,Aaron,Bell,28-80 WRIGHT CT,Denver,CO,80201,670-555-4599,student
809,ebryant@weu.edu,password,Eileen,Bryant,3351 STARVIEW WAY,St._Louis,MO,63101,476-555-6588,student
810,hperez@weu.edu,password,Hannah,Perez,8353 D ST,Beaver,WV,25813,316-555-3911,student
811,cking@weu.edu,password,Calogero,King,4790 HOTALING PL,Hartford,CT,6101,388-555-8102,student
812,trussell@weu.edu,password,Tyler,Russell,75-69 ARDENWOOD WAY,Cleveland,OH,44101,618-555-8531,student
813,mpatterson@weu.edu,password,Mark,Patterson,46-69 LENDRUM CT,St._Louis,MO,63101,274-555-6604,student
814,mlong@weu.edu,password,Monet,Long,1710 PLYMOUTH AVE,St._Louis,MO,63101,605-555-5454,student
815,tsanders@weu.edu,password,Teresa,Sanders,7386 TUCKER AVE,Orlando,FL,32801,717-555-4205,student
816,dcampbell@weu.edu,password,Donna,Campbell,3327 ZOE ST,Hartford,CT,6101,329-555-2405,student
817,jjohnson@weu.edu,password,Jean,Johnson,27-108 40TH AVE,Sacramento,CA,94203,129-555-4170,student
818,gmorgan@weu.edu,password,Giovanni,Morgan,98-85 SAN RAMON WAY,Sacramento,CA,94203,243-555-7850,student
819,amartinez@weu.edu,password,Angela,Martinez,3110 SPEAR AVE,Aberdeen,SD,57402,543-555-8878,student
820,rrodriguez@weu.edu,password,Raquila,Rodriguez,95-63 APPAREL WAY,Los_Angeles,CA,90001,692-555-2908,student
821,bcarter@weu.edu,password,Betty,Carter,42-29 PERSHING DR,Lakes,MN,49734,651-555-5335,student
822,jbarnes@weu.edu,password,Juan,Barnes,3405 CHESLEY ST,Milwaukee,WI,53201,754-555-2494,student
823,nprice@weu.edu,password,Nathan,Price,102-31 SHIELDS ST,Boston,MA,2101,538-555-4991,student
824,rpatterson@weu.edu,password,Ruth,Patterson,27-91 CUSTOM HOUSE PL,St._Louis,MO,63101,456-555-6641,student
825,vmurphy@weu.edu,password,Vincent,Murphy,1274 25TH AVE,Chicago,IL,60002,585-555-8105,student
826,grogers@weu.edu,password,Grace,Rogers,9009 JOHN MUIR DR,"2,000,120,020",DC,20001,321-555-5941,student
827,hmurphy@weu.edu,password,Heather,Murphy,32-107 BROOKDALE AVE,Reno,NV,89501,243-555-8387,student
828,gyoung@weu.edu,password,Grace,Young,1367 ASHBURY ST,Hazard,KY,41701,666-555-5597,student
829,djohnson@weu.edu,password,Deepa,Johnson,5346 LINCOLN BLVD,"2,000,120,020",DC,20001,672-555-2393,student
830,arobinson@weu.edu,password,Amanda,Robinson,903 FORT MASON 9,Orlando,FL,32801,713-555-4858,student
831,gwhite@weu.edu,password,Gary,White,102-81 MADERA ST,Austin,TX,78701,291-555-8113,student
832,kjones@weu.edu,password,Kevin,Jones,2242 OAK GROVE ST,Huntsville,AL,35801,519-555-7758,student
833,grichardson@weu.edu,password,George,Richardson,1093 CRESTWELL WALK,Walhalla,ND,58282,593-555-6482,student
834,kjones@weu.edu,password,Katherine,Jones,3524 VERMONT ST,Des_Moines,IA,52801,489-555-9060,student
835,jmartin@weu.edu,password,Jesse,Martin,98-94 MARIPOSA ST,Oxford,NC,27565,519-555-8163,student
836,jphillips@weu.edu,password,Jose,Phillips,2118 MARTINEZ ST,Little_Rock,AR,72201,573-555-7866,student
837,zcarter@weu.edu,password,Zachary,Carter,72-20 MERCEDES WAY,Killington,VT,5751,378-555-5255,student
838,jross@weu.edu,password,Julie,Ross,89-40 SAN FERNANDO WAY,Sacramento,CA,94203,538-555-3842,student
839,ccollins@weu.edu,password,Carolyn,Collins,5958 ELGIN PARK,New_York,NY,10001,489-555-2367,student
840,lwatson@weu.edu,password,Louis,Watson,47-75 BROOKDALE AVE,Tulsa,OK,74101,706-555-8498,student
841,mgriffin@weu.edu,password,Matthew,Griffin,63-82 TULIP ALY,Livingston,NJ,7039,649-555-3326,student
842,rmitchell@weu.edu,password,Russell,Mitchell,2515 PIXLEY ST,Montpelier,ID,83254,212-555-7522,student
843,medwards@weu.edu,password,Michelle,Edwards,8561 EMERSON ST,Logan,UT,84321,295-555-7920,student
844,ajames@weu.edu,password,Alexander,James,75-80 MARCY PL,Miami,FL,33124,443-555-2222,student
845,abell@weu.edu,password,Aaron,Bell,28-80 WRIGHT CT,Denver,CO,80201,670-555-4599,student
846,ebryant@weu.edu,password,Eileen,Bryant,3351 STARVIEW WAY,St._Louis,MO,63101,476-555-6588,student
847,hperez@weu.edu,password,Hannah,Perez,8353 D ST,Beaver,WV,25813,316-555-3911,student
848,cking@weu.edu,password,Calogero,King,4790 HOTALING PL,Hartford,CT,6101,388-555-8102,student
849,trussell@weu.edu,password,Tyler,Russell,75-69 ARDENWOOD WAY,Cleveland,OH,44101,618-555-8531,student
850,mpatterson@weu.edu,password,Mark,Patterson,46-69 LENDRUM CT,St._Louis,MO,63101,274-555-6604,student
851,mlong@weu.edu,password,Monet,Long,1710 PLYMOUTH AVE,St._Louis,MO,63101,605-555-5454,student
852,tsanders@weu.edu,password,Teresa,Sanders,7386 TUCKER AVE,Orlando,FL,32801,717-555-4205,student
853,dcampbell@weu.edu,password,Donna,Campbell,3327 ZOE ST,Hartford,CT,6101,329-555-2405,student
854,jjohnson@weu.edu,password,Jean,Johnson,27-108 40TH AVE,Sacramento,CA,94203,129-555-4170,student
855,gmorgan@weu.edu,password,Giovanni,Morgan,98-85 SAN RAMON WAY,Sacramento,CA,94203,243-555-7850,student
856,amartinez@weu.edu,password,Angela,Martinez,3110 SPEAR AVE,Aberdeen,SD,57402,543-555-8878,student
857,rrodriguez@weu.edu,password,Raquila,Rodriguez,95-63 APPAREL WAY,Los_Angeles,CA,90001,692-555-2908,student
858,bcarter@weu.edu,password,Betty,Carter,42-29 PERSHING DR,Lakes,MN,49734,651-555-5335,student
859,jbarnes@weu.edu,password,Juan,Barnes,3405 CHESLEY ST,Milwaukee,WI,53201,754-555-2494,student
860,nprice@weu.edu,password,Nathan,Price,102-31 SHIELDS ST,Boston,MA,2101,538-555-4991,student
861,rpatterson@weu.edu,password,Ruth,Patterson,27-91 CUSTOM HOUSE PL,St._Louis,MO,63101,456-555-6641,student
862,vmurphy@weu.edu,password,Vincent,Murphy,1274 25TH AVE,Chicago,IL,60002,585-555-8105,student
863,grogers@weu.edu,password,Grace,Rogers,9009 JOHN MUIR DR,"2,000,120,020",DC,20001,321-555-5941,student
864,hmurphy@weu.edu,password,Heather,Murphy,32-107 BROOKDALE AVE,Reno,NV,89501,243-555-8387,student
865,gyoung@weu.edu,password,Grace,Young,1367 ASHBURY ST,Hazard,KY,41701,666-555-5597,student
866,djohnson@weu.edu,password,Deepa,Johnson,5346 LINCOLN BLVD,"2,000,120,020",DC,20001,672-555-2393,student
867,arobinson@weu.edu,password,Amanda,Robinson,903 FORT MASON 9,Orlando,FL,32801,713-555-4858,student
868,gwhite@weu.edu,password,Gary,White,102-81 MADERA ST,Austin,TX,78701,291-555-8113,student
869,kjones@weu.edu,password,Kevin,Jones,2242 OAK GROVE ST,Huntsville,AL,35801,519-555-7758,student
870,grichardson@weu.edu,password,George,Richardson,1093 CRESTWELL WALK,Walhalla,ND,58282,593-555-6482,student
871,kjones@weu.edu,password,Katherine,Jones,3524 VERMONT ST,Des_Moines,IA,52801,489-555-9060,student
872,jmartin@weu.edu,password,Jesse,Martin,98-94 MARIPOSA ST,Oxford,NC,27565,519-555-8163,student
873,jphillips@weu.edu,password,Jose,Phillips,2118 MARTINEZ ST,Little_Rock,AR,72201,573-555-7866,student
874,zcarter@weu.edu,password,Zachary,Carter,72-20 MERCEDES WAY,Killington,VT,5751,378-555-5255,student
875,jross@weu.edu,password,Julie,Ross,89-40 SAN FERNANDO WAY,Sacramento,CA,94203,538-555-3842,student
876,ccollins@weu.edu,password,Carolyn,Collins,5958 ELGIN PARK,New_York,NY,10001,489-555-2367,student
877,lwatson@weu.edu,password,Louis,Watson,47-75 BROOKDALE AVE,Tulsa,OK,74101,706-555-8498,student
878,mgriffin@weu.edu,password,Matthew,Griffin,63-82 TULIP ALY,Livingston,NJ,7039,649-555-3326,student
879,rmitchell@weu.edu,password,Russell,Mitchell,2515 PIXLEY ST,Montpelier,ID,83254,212-555-7522,student
880,medwards@weu.edu,password,Michelle,Edwards,8561 EMERSON ST,Logan,UT,84321,295-555-7920,student
881,ggriffin@weu.edu,password,Gary,Griffin,1863 BELCHER ST,Tulsa,OK,74101,429-555-3871,student
882,jrivera@weu.edu,password,Jennifer,Rivera,3621 ESQUINA DR,New_York,NY,10001,477-555-3988,student
883,cjenkins@weu.edu,password,Christian,Jenkins,8686 I-80 E OFF RAMP,Camden,SC,29020,614-555-7548,student
884,abailey@weu.edu,password,Alexander,Bailey,1169 CLEARY CT,Milwaukee,WI,53201,106-555-8206,student
885,abell@weu.edu,password,Aaron,Bell,28-80 WRIGHT CT,Denver,CO,80201,670-555-4599,student
886,ebryant@weu.edu,password,Eileen,Bryant,3351 STARVIEW WAY,St._Louis,MO,63101,476-555-6588,student
887,hperez@weu.edu,password,Hannah,Perez,8353 D ST,Beaver,WV,25813,316-555-3911,student
888,cking@weu.edu,password,Calogero,King,4790 HOTALING PL,Hartford,CT,6101,388-555-8102,student
889,trussell@weu.edu,password,Tyler,Russell,75-69 ARDENWOOD WAY,Cleveland,OH,44101,618-555-8531,student
890,mpatterson@weu.edu,password,Mark,Patterson,46-69 LENDRUM CT,St._Louis,MO,63101,274-555-6604,student
891,mlong@weu.edu,password,Monet,Long,1710 PLYMOUTH AVE,St._Louis,MO,63101,605-555-5454,student
892,tsanders@weu.edu,password,Teresa,Sanders,7386 TUCKER AVE,Orlando,FL,32801,717-555-4205,student
893,dcampbell@weu.edu,password,Donna,Campbell,3327 ZOE ST,Hartford,CT,6101,329-555-2405,student
894,jjohnson@weu.edu,password,Jean,Johnson,27-108 40TH AVE,Sacramento,CA,94203,129-555-4170,student
895,gmorgan@weu.edu,password,Giovanni,Morgan,98-85 SAN RAMON WAY,Sacramento,CA,94203,243-555-7850,student
896,amartinez@weu.edu,password,Angela,Martinez,3110 SPEAR AVE,Aberdeen,SD,57402,543-555-8878,student
897,rrodriguez@weu.edu,password,Raquila,Rodriguez,95-63 APPAREL WAY,Los_Angeles,CA,90001,692-555-2908,student
898,bcarter@weu.edu,password,Betty,Carter,42-29 PERSHING DR,Lakes,MN,49734,651-555-5335,student
899,jbarnes@weu.edu,password,Juan,Barnes,3405 CHESLEY ST,Milwaukee,WI,53201,754-555-2494,student
900,nprice@weu.edu,password,Nathan,Price,102-31 SHIELDS ST,Boston,MA,2101,538-555-4991,student
901,rpatterson@weu.edu,password,Ruth,Patterson,27-91 CUSTOM HOUSE PL,St._Louis,MO,63101,456-555-6641,student
902,vmurphy@weu.edu,password,Vincent,Murphy,1274 25TH AVE,Chicago,IL,60002,585-555-8105,student
903,grogers@weu.edu,password,Grace,Rogers,9009 JOHN MUIR DR,"2,000,120,020",DC,20001,321-555-5941,student
904,hmurphy@weu.edu,password,Heather,Murphy,32-107 BROOKDALE AVE,Reno,NV,89501,243-555-8387,student
905,gyoung@weu.edu,password,Grace,Young,1367 ASHBURY ST,Hazard,KY,41701,666-555-5597,student
906,djohnson@weu.edu,password,Deepa,Johnson,5346 LINCOLN BLVD,"2,000,120,020",DC,20001,672-555-2393,student
907,arobinson@weu.edu,password,Amanda,Robinson,903 FORT MASON 9,Orlando,FL,32801,713-555-4858,student
908,gwhite@weu.edu,password,Gary,White,102-81 MADERA ST,Austin,TX,78701,291-555-8113,student
909,kjones@weu.edu,password,Kevin,Jones,2242 OAK GROVE ST,Huntsville,AL,35801,519-555-7758,student
910,grichardson@weu.edu,password,George,Richardson,1093 CRESTWELL WALK,Walhalla,ND,58282,593-555-6482,student
911,kjones@weu.edu,password,Katherine,Jones,3524 VERMONT ST,Des_Moines,IA,52801,489-555-9060,student
912,jmartin@weu.edu,password,Jesse,Martin,98-94 MARIPOSA ST,Oxford,NC,27565,519-555-8163,student
913,jphillips@weu.edu,password,Jose,Phillips,2118 MARTINEZ ST,Little_Rock,AR,72201,573-555-7866,student
914,zcarter@weu.edu,password,Zachary,Carter,72-20 MERCEDES WAY,Killington,VT,5751,378-555-5255,student
915,jross@weu.edu,password,Julie,Ross,89-40 SAN FERNANDO WAY,Sacramento,CA,94203,538-555-3842,student
916,ccollins@weu.edu,password,Carolyn,Collins,5958 ELGIN PARK,New_York,NY,10001,489-555-2367,student
917,lwatson@weu.edu,password,Louis,Watson,47-75 BROOKDALE AVE,Tulsa,OK,74101,706-555-8498,student
918,mgriffin@weu.edu,password,Matthew,Griffin,63-82 TULIP ALY,Livingston,NJ,7039,649-555-3326,student
919,rmitchell@weu.edu,password,Russell,Mitchell,2515 PIXLEY ST,Montpelier,ID,83254,212-555-7522,student
920,medwards@weu.edu,password,Michelle,Edwards,8561 EMERSON ST,Logan,UT,84321,295-555-7920,student
921,ggriffin@weu.edu,password,Gary,Griffin,1863 BELCHER ST,Tulsa,OK,74101,429-555-3871,student
922,jrivera@weu.edu,password,Jennifer,Rivera,3621 ESQUINA DR,New_York,NY,10001,477-555-3988,student
923,cjenkins@weu.edu,password,Christian,Jenkins,8686 I-80 E OFF RAMP,Camden,SC,29020,614-555-7548,student
924,abailey@weu.edu,password,Alexander,Bailey,1169 CLEARY CT,Milwaukee,WI,53201,106-555-8206,student
925,tward@weu.edu,password,Titi,Ward,3877 TAPIA DR,Cleveland,OH,44101,502-555-3607,student
926,twilliams@weu.edu,password,Taylor,Williams,96-16 BELLE AVE,Aberdeen,SD,57402,383-555-8023,student
927,pross@weu.edu,password,Percival,Ross,80-78 ARBOR ST,Pittsburgh,PA,15201,598-555-2291,student
928,rcollins@weu.edu,password,Richard,Collins,4147 FORT MASON 19,Kansas_City,KS,50301,755-555-6640,student
929,bhenderson@weu.edu,password,Brandon,Henderson,71-80 OLD CHINATOWNLN,Huntsville,AL,35801,479-555-8747,student
930,plee@weu.edu,password,Patrick,Lee,1510 HILL ST,"6,270,162,709",IN,62701,488-555-6878,student
931,ngonzales@weu.edu,password,Natalie,Gonzales,425 HALLECK ST,Newport,RI,2841,261-555-4784,student
932,astewart@weu.edu,password,Albert,Stewart,4438 MARINER DR,Camden,SC,29020,128-555-3870,student
933,acook@weu.edu,password,Ashley,Cook,4275 SOUTHWOOD DR,Santa_Fe,NM,87500,407-555-5581,student
934,acook@weu.edu,password,Ashley,Cook,4275 SOUTHWOOD DR,Santa_Fe,NM,87500,407-555-5581,student
935,ehoward@weu.edu,password,Eugene,Howard,60-56 FONT BLVD,Hastings,NE,68901,591-555-5320,student
936,mjones@weu.edu,password,Martha,Jones,4119 LYNDHURST DR,Phoenix,AZ,85001,750-555-3563,student
937,hbutler@weu.edu,password,Hannah,Butler,9257 INDIANA ST,Milwaukee,WI,53201,300-555-2450,student
938,bjohnson@weu.edu,password,Brian,Johnson,87-31 CUMBERLAND ST,Camden,SC,29020,587-555-6283,student
939,mrogers@weu.edu,password,Mark,Rogers,66-19 SANTA CRUZ AVE,Newport,RI,2841,441-555-7693,student
